ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_METHOD,CUSTOMER_ID,CUSTOMER_NAME,CUST_CATEGORY,CITY,PROVINCE,COUNTRY,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT
2075,US-202023-3378788,2024-06-05,2024-06-07,一级,佘宁-18730,佘宁,消费者,苏州,江苏,中国,华东,办公用-装订-10000833,办公用品,装订机,"Acco 装订机, 耐用",326.34,7,0.4,-60.76
2076,US-202023-5822232,2024-05-20,2024-05-23,二级,周柏-18925,周柏,小型企业,成都,四川,中国,西南,技术-复印-10001365,技术,复印机,"夏普 传真复印机, 每套两件",4248.72,9,0.4,-991.62
2077,US-202023-5822232,2024-05-20,2024-05-23,二级,周柏-18925,周柏,小型企业,成都,四川,中国,西南,办公用-装订-10000994,办公用品,装订机,"Avery 装订机, 耐用",80.64,2,0.4,-8.12
2078,US-202023-5822232,2024-05-20,2024-05-23,二级,周柏-18925,周柏,小型企业,成都,四川,中国,西南,办公用-装订-10002016,办公用品,装订机,"Acco 装订机盖, 耐用",124.488,3,0.4,-54.012
2079,US-202023-5822232,2024-05-20,2024-05-23,二级,周柏-18925,周柏,小型企业,成都,四川,中国,西南,办公用-美术-10001455,办公用品,美术,"Sanford 速写本, 金属",174.496,4,0.8,-611.184
2081,US-202023-4944475,2024-05-13,2024-05-18,二级,许辉-12565,许辉,消费者,丹东,辽宁,中国,东北,家具-用具-10001348,家具,用具,"Advantus 相框, 一包多件",742.56,5,0.4,-297.64
2083,CN-202023-3172853,2024-12-24,2024-12-26,一级,廖立-16795,廖立,小型企业,北京,北京,中国,华北,办公用-装订-10002836,办公用品,装订机,"Avery 订书机, 回收",688.8,3,0.0,61.74
2084,CN-202023-4936120,2024-10-13,2024-10-17,标准级,葛欢-14215,葛欢,公司,文登,山东,中国,华东,家具-用具-10002471,家具,用具,"Tenex 分层置放架, 黑色",235.48,2,0.0,49.28
2093,CN-202023-3230180,2024-06-26,2024-07-01,标准级,李黎-16375,李黎明,小型企业,许昌,河南,中国,中南,办公用-纸张-10000328,办公用品,纸张,"SanDisk 计划信息表, 每包 12 个",391.44,3,0.0,19.32
2094,CN-202023-3230180,2024-06-26,2024-07-01,标准级,李黎-16375,李黎明,小型企业,许昌,河南,中国,中南,家具-用具-10004193,家具,用具,"Rubvermaid 分层置放架, 耐用",206.92,2,0.0,91.0
2095,CN-202023-3230180,2024-06-26,2024-07-01,标准级,李黎-16375,李黎明,小型企业,许昌,河南,中国,中南,办公用-装订-10002223,办公用品,装订机,"Avery 装订机, 回收",123.76,2,0.0,0.0
2102,CN-202023-5022660,2024-06-08,2024-06-12,标准级,孟刚-13180,孟刚,公司,安庆,安徽,中国,华东,办公用-信封-10004354,办公用品,信封,"Ames 外皮和封条, 每套 50 个",348.88,4,0.0,52.08
2103,CN-202023-5022660,2024-06-08,2024-06-12,标准级,孟刚-13180,孟刚,公司,安庆,安徽,中国,华东,技术-配件-10004519,技术,配件,"罗技 鼠标, 实惠",819.84,6,0.0,237.72
2104,CN-202023-5022660,2024-06-08,2024-06-12,标准级,孟刚-13180,孟刚,公司,安庆,安徽,中国,华东,家具-椅子-10000671,家具,椅子,"Hon 折叠椅, 黑色",737.24,2,0.0,36.68
2107,US-202023-2162302,2024-06-12,2024-06-14,二级,巩虢-13495,巩虢,公司,潼川,四川,中国,西南,家具-桌子-10002829,家具,桌子,"Chromcraft 会议桌, 长方形",3248.896,2,0.6,-1462.104
2108,US-202023-2162302,2024-06-12,2024-06-14,二级,巩虢-13495,巩虢,公司,潼川,四川,中国,西南,办公用-系固-10001262,办公用品,系固件,"Stockwell 回形针, 每包 12 个",111.888,3,0.4,-24.612
2109,US-202023-2162302,2024-06-12,2024-06-14,二级,巩虢-13495,巩虢,公司,潼川,四川,中国,西南,办公用-纸张-10002647,办公用品,纸张,"SanDisk 羊皮纸, 多色",422.8,5,0.0,46.2
2126,CN-202023-3230180,2024-05-01,2024-05-06,标准级,麦实-20230,麦实,公司,上虞,浙江,中国,华东,技术-配件-10004611,技术,配件,"Memorex 键盘, 可编程",407.904,2,0.4,-197.176
2127,CN-202023-3230180,2024-05-01,2024-05-06,标准级,麦实-20230,麦实,公司,上虞,浙江,中国,华东,技术-复印-10004064,技术,复印机,"佳能 传真复印机, 每套两件",4821.768,9,0.4,-2893.212
2133,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,办公用-标签-10002765,办公用品,标签,"Novimex 可去除的标签, 可调",36.26,1,0.0,0.98
2134,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,办公用-标签-10003597,办公用品,标签,"Smead 文件夹标签, 可调",63.28,2,0.0,29.68
2135,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,办公用-系固-10004197,办公用品,系固件,"OIC 回形针, 每包 12 个",194.04,3,0.0,26.88
2136,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,办公用-美术-10002159,办公用品,美术,"BIC 钢笔, 金属",290.08,4,0.0,138.88
2137,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,技术-设备-10002438,技术,设备,"StarTech 打印机, 多色",3586.38,3,0.0,1075.62
2138,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,办公用-信封-10003279,办公用品,信封,"Kraft 邮寄品, 每套 50 个",878.5,5,0.0,78.4
2139,CN-202023-4676940,2024-06-13,2024-06-17,标准级,曹欢-14200,曹欢悦,小型企业,北京,北京,中国,华北,技术-复印-10004145,技术,复印机,"Hewlett 无线传真机, 红色",3531.64,2,0.0,776.72
2144,CN-202023-2448028,2024-12-01,2024-12-08,标准级,卢伟-21520,卢伟,消费者,良乡,北京,中国,华北,办公用-收纳-10004913,办公用品,收纳具,"Eldon 文件车, 金属",1777.44,3,0.0,693.0
2145,CN-202023-2448028,2024-12-01,2024-12-08,标准级,卢伟-21520,卢伟,消费者,良乡,北京,中国,华北,办公用-标签-10002900,办公用品,标签,"Novimex 合法证物标签, 白色",146.58,3,0.0,49.56
2151,CN-202023-2575295,2024-05-30,2024-06-02,一级,彭娜-18550,彭娜,消费者,秦皇岛,河北,中国,华北,办公用-装订-10001158,办公用品,装订机,"Avery 装订机盖, 实惠",258.3,5,0.0,15.4
2152,CN-202023-2575295,2024-05-30,2024-06-02,一级,彭娜-18550,彭娜,消费者,秦皇岛,河北,中国,华北,家具-书架-10002881,家具,书架,"Safco 书架, 白色",3535.0,5,0.0,1449.0
2154,US-202023-5235171,2024-08-21,2024-08-25,标准级,李康-15385,李康,消费者,宁波,浙江,中国,华东,技术-电话-10000462,技术,电话,"思科 音频基座, 混合尺寸",1553.328,3,0.4,-802.872
2155,US-202023-5235171,2024-08-21,2024-08-25,标准级,李康-15385,李康,消费者,宁波,浙江,中国,华东,办公用-信封-10000491,办公用品,信封,"Jiffy 搭扣信封, 回收",68.32,2,0.0,7.28
2172,US-202023-1969167,2024-07-07,2024-07-12,标准级,楚宣-20845,楚宣,消费者,丰镇,内蒙古,中国,华北,办公用-器具-10001263,办公用品,器具,"Breville 冰箱, 红色",2908.248,2,0.4,-194.152
2173,US-202023-1969167,2024-07-07,2024-07-12,标准级,楚宣-20845,楚宣,消费者,丰镇,内蒙古,中国,华北,办公用-装订-10001394,办公用品,装订机,"Avery 订书机, 实惠",547.008,4,0.4,-164.192
2182,CN-202023-1391849,2024-08-20,2024-08-25,标准级,何安-10135,何安,小型企业,信阳,河南,中国,中南,办公用-装订-10003079,办公用品,装订机,"Acco 标签, 实惠",120.12,3,0.0,55.02
2187,CN-202023-5907567,2024-01-08,2024-01-12,标准级,邹涛-21265,邹涛,公司,鹤岗,黑龙江,中国,东北,办公用-美术-10000800,办公用品,美术,"Boston 记号笔, 金属",928.368,9,0.2,184.968
2194,CN-202023-5821791,2024-06-19,2024-06-20,一级,戴立-16885,戴立,消费者,韶关,广东,中国,中南,办公用-用品-10000026,办公用品,用品,"Fiskars 开信刀, 工业",137.9,1,0.0,59.22
2195,CN-202023-5821791,2024-06-19,2024-06-20,一级,戴立-16885,戴立,消费者,韶关,广东,中国,中南,办公用-装订-10001901,办公用品,装订机,"Cardinal 标签, 实惠",67.76,2,0.0,17.36
2199,CN-202023-4195213,2024-08-17,2024-08-19,二级,葛蔓-17980,葛蔓楚,公司,沈阳,辽宁,中国,东北,办公用-信封-10004134,办公用品,信封,"Ames 搭扣信封, 红色",150.36,3,0.0,39.06
2200,CN-202023-4195213,2024-08-17,2024-08-19,二级,葛蔓-17980,葛蔓楚,公司,沈阳,辽宁,中国,东北,家具-椅子-10003329,家具,椅子,"SAFCO 椅垫, 每套两件",1564.164,9,0.4,-678.636
2203,CN-202023-4902997,2024-06-10,2024-06-11,一级,夏惠-14320,夏惠英,消费者,玉林,广西,中国,中南,办公用-器具-10000427,办公用品,器具,"Hoover 咖啡研磨机, 黑色",955.08,3,0.0,276.78
2204,CN-202023-3350819,2024-03-03,2024-03-05,一级,秦君-15175,秦君,小型企业,云阳,河南,中国,中南,技术-电话-10004871,技术,电话,"三星 充电器, 蓝色",14843.5,5,0.0,2374.4
2205,CN-202023-3350819,2024-03-03,2024-03-05,一级,秦君-15175,秦君,小型企业,云阳,河南,中国,中南,家具-书架-10003676,家具,书架,"Dania 墙角架, 传统",1708.98,3,0.0,290.22
2206,CN-202023-3350819,2024-03-03,2024-03-05,一级,秦君-15175,秦君,小型企业,云阳,河南,中国,中南,办公用-纸张-10002363,办公用品,纸张,"施乐 笔记本, 优质",246.12,2,0.0,58.8
2222,CN-202023-4927110,2024-11-06,2024-11-11,标准级,何安-10135,何安,小型企业,梅州,广东,中国,中南,办公用-系固-10003826,办公用品,系固件,"Accos 回形针, 整包",131.04,2,0.0,48.44
2223,US-202023-5835982,2024-10-23,2024-10-27,标准级,梁梦-18220,梁梦,消费者,滕州,山东,中国,华东,家具-书架-10003505,家具,书架,"Sauder 书架, 白色",1393.84,2,0.0,376.32
2224,CN-202023-1246652,2024-03-27,2024-03-31,标准级,牛惠-14410,牛惠,小型企业,杭州,浙江,中国,华东,技术-复印-10002364,技术,复印机,"Hewlett 复印机, 每套两件",2214.828,3,0.4,258.048
2225,CN-202023-1246652,2024-03-27,2024-03-31,标准级,牛惠-14410,牛惠,小型企业,杭州,浙江,中国,华东,技术-复印-10002555,技术,复印机,"惠普 无线传真机, 数字化",8060.64,8,0.4,-4434.08
2226,CN-202023-1246652,2024-03-27,2024-03-31,标准级,牛惠-14410,牛惠,小型企业,杭州,浙江,中国,华东,办公用-信封-10001165,办公用品,信封,"Ames 局间信封, 每套 50 个",421.12,2,0.0,37.8
2236,CN-202023-1973789,2024-05-04,2024-05-10,标准级,楚宣-20845,楚宣,消费者,深圳,广东,中国,中南,办公用-器具-10000022,办公用品,器具,"Hoover 冰箱, 白色",9788.8,4,0.0,4894.4
2240,CN-202023-4433229,2024-07-10,2024-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,技术-配件-10000839,技术,配件,"罗技 路由器, 回收",1372.728,2,0.4,-297.472
2241,CN-202023-4433229,2024-07-10,2024-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,家具-书架-10002113,家具,书架,"Dania 书库, 金属",5066.04,5,0.4,-0.56
2242,CN-202023-4433229,2024-07-10,2024-07-14,标准级,邱秋-11575,邱秋,公司,沈阳,辽宁,中国,东北,技术-配件-10002783,技术,配件,"SanDisk 路由器, 回收",3558.24,5,0.4,-830.76
2245,CN-202023-3805086,2024-03-12,2024-03-18,标准级,谭立-16855,谭立,公司,北京,北京,中国,华北,办公用-信封-10002784,办公用品,信封,"Kraft 搭扣信封, 红色",234.08,4,0.0,100.24
2246,CN-202023-5504068,2024-05-27,2024-06-02,标准级,万冬-12460,万冬露,消费者,广州,广东,中国,中南,技术-复印-10001701,技术,复印机,"Brother 墨水, 数字化",4114.32,6,0.0,1851.36
2249,CN-202023-2990089,2024-07-10,2024-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,办公用-美术-10004953,办公用品,美术,"BIC 速写本, 蓝色",363.328,2,0.2,27.048
2250,CN-202023-2990089,2024-07-10,2024-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,办公用-器具-10001757,办公用品,器具,"KitchenAid 炉灶, 黑色",5316.08,2,0.0,2073.12
2251,CN-202023-2990089,2024-07-10,2024-07-14,标准级,万莞-13330,万莞颖,消费者,桂林,广西,中国,中南,家具-用具-10000059,家具,用具,"Tenex 门挡, 优质",991.9,5,0.0,247.8
2252,CN-202023-2607133,2024-10-02,2024-10-06,二级,黄涛-21190,黄涛,小型企业,天津,天津,中国,华北,办公用-收纳-10003617,办公用品,收纳具,"Tenex 文件车, 单宽度",1252.16,2,0.0,212.8
2265,CN-202023-4590873,2024-11-26,2024-12-03,标准级,罗昌-11050,罗昌,公司,安庆,安徽,中国,华东,家具-椅子-10002343,家具,椅子,"Office Star 沙滩椅, 红色",1293.6,5,0.0,323.4
2275,US-202023-1184235,2024-10-09,2024-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-标签-10000389,办公用品,标签,"Smead 合法证物标签, 白色",207.2,4,0.0,12.32
2276,US-202023-1184235,2024-10-09,2024-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,家具-桌子-10000696,家具,桌子,"Barricks 会议桌, 长方形",18997.65,6,0.25,-507.15
2277,US-202023-1184235,2024-10-09,2024-10-14,标准级,郝绅-19930,郝绅,消费者,秦皇岛,河北,中国,华北,办公用-装订-10004255,办公用品,装订机,"Acco 打孔机, 回收",426.72,3,0.0,162.12
2279,CN-202023-2252147,2024-04-01,2024-04-06,标准级,邱丽-17620,邱丽雪,公司,齐齐哈尔,黑龙江,中国,东北,办公用-装订-10001062,办公用品,装订机,"Acco 订书机, 回收",240.1,1,0.0,55.16
2282,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-器具-10002119,办公用品,器具,"KitchenAid 搅拌机, 红色",2767.8,6,0.0,1079.4
2283,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,技术-电话-10000045,技术,电话,"苹果 信号增强器, 混合尺寸",1953.0,3,0.0,722.4
2284,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-美术-10003822,办公用品,美术,"BIC 钢笔, 蓝色",373.184,7,0.2,116.424
2285,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-用品-10000998,办公用品,用品,"Kleencut 大剪刀, 锯齿状",608.58,3,0.0,30.24
2286,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-用具-10002981,家具,用具,"Deflect-O 门挡, 黑色",1230.6,6,0.0,98.28
2287,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-用品-10004429,办公用品,用品,"Stiletto 修剪器, 锯齿状",368.2,2,0.0,21.84
2288,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-书架-10003197,家具,书架,"Safco 书库, 白色",5492.34,3,0.0,1537.62
2289,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,家具-椅子-10001581,家具,椅子,"SAFCO 沙滩椅, 红色",922.88,4,0.0,451.92
2290,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,办公用-信封-10004866,办公用品,信封,"Kraft 马尼拉纸信封, 红色",1121.12,8,0.0,56.0
2291,CN-202023-4853457,2024-12-04,2024-12-11,标准级,邓惠-14470,邓惠,消费者,巢湖,安徽,中国,华东,技术-设备-10003013,技术,设备,"松下 喷墨打印机, 红色",5772.48,4,0.0,2251.2
2293,CN-202023-1154983,2024-11-17,2024-11-22,标准级,黄丽-15835,黄丽,消费者,莱阳,山东,中国,华东,家具-书架-10001586,家具,书架,"Dania 墙角架, 白色",581.42,1,0.0,180.18
2303,CN-202023-1119011,2024-09-21,2024-09-23,一级,牛黎-16390,牛黎明,公司,吉林市,吉林,中国,东北,办公用-信封-10003060,办公用品,信封,"Kraft 邮寄品, 回收",510.3,3,0.0,178.5
2304,CN-202023-3834707,2024-03-31,2024-04-05,标准级,熊晨-11155,熊晨,消费者,天津,天津,中国,华北,家具-用具-10003670,家具,用具,"Rubvermaid 门挡, 一包多件",614.04,3,0.0,226.8
2305,CN-202023-3834707,2024-03-31,2024-04-05,标准级,熊晨-11155,熊晨,消费者,天津,天津,中国,华北,技术-复印-10001618,技术,复印机,"Brother 无线传真机, 彩色",5323.5,3,0.0,2555.28
2306,CN-202023-3834707,2024-03-31,2024-04-05,标准级,熊晨-11155,熊晨,消费者,天津,天津,中国,华北,办公用-收纳-10001047,办公用品,收纳具,"Smead 锁柜, 蓝色",925.96,1,0.0,425.88
2307,CN-202023-3834707,2024-03-31,2024-04-05,标准级,熊晨-11155,熊晨,消费者,天津,天津,中国,华北,办公用-纸张-10002523,办公用品,纸张,"Enermax 计划信息表, 回收",104.58,1,0.0,44.94
2312,CN-202023-2375545,2024-09-09,2024-09-13,标准级,邓秋-11590,邓秋,公司,湘乡,湖南,中国,中南,家具-椅子-10002286,家具,椅子,"SAFCO 椅垫, 红色",502.488,2,0.1,61.208
2320,CN-202023-4839636,2024-09-26,2024-09-30,二级,李丽-17365,李丽丽,消费者,滁州,安徽,中国,华东,家具-椅子-10001055,家具,椅子,"Hon 沙滩椅, 每套两件",1106.0,5,0.0,242.9
2321,CN-202023-4839636,2024-09-26,2024-09-30,二级,李丽-17365,李丽丽,消费者,滁州,安徽,中国,华东,办公用-纸张-10004354,办公用品,纸张,"Enermax 笔记本, 多色",558.32,4,0.0,273.28
2323,CN-202023-2353754,2024-12-01,2024-12-06,标准级,彭欢-14230,彭欢,公司,和田,新疆,中国,西北,办公用-装订-10000366,办公用品,装订机,"Avery 孔加固材料, 回收",44.52,2,0.0,6.44
2324,CN-202023-2353754,2024-12-01,2024-12-06,标准级,彭欢-14230,彭欢,公司,和田,新疆,中国,西北,家具-用具-10000645,家具,用具,"Deflect-O 相框, 耐用",913.36,4,0.0,246.4
2325,CN-202023-2353754,2024-12-01,2024-12-06,标准级,彭欢-14230,彭欢,公司,和田,新疆,中国,西北,技术-设备-10000548,技术,设备,"柯尼卡 收据打印机, 耐用",2855.3,5,0.0,1255.8
2326,CN-202023-2353754,2024-12-01,2024-12-06,标准级,彭欢-14230,彭欢,公司,和田,新疆,中国,西北,技术-复印-10002364,技术,复印机,"Hewlett 复印机, 每套两件",1230.46,1,0.0,578.2
2331,CN-202023-3566090,2024-08-19,2024-08-19,当日,徐岱-11875,徐岱,公司,富拉尔基区,黑龙江,中国,东北,办公用-纸张-10004731,办公用品,纸张,"Enermax 羊皮纸, 每包 12 个",364.56,4,0.0,138.32
2332,CN-202023-3566090,2024-08-19,2024-08-19,当日,徐岱-11875,徐岱,公司,富拉尔基区,黑龙江,中国,东北,家具-椅子-10002343,家具,椅子,"Office Star 沙滩椅, 红色",1293.6,5,0.0,323.4
2333,CN-202023-3566090,2024-08-19,2024-08-19,当日,徐岱-11875,徐岱,公司,富拉尔基区,黑龙江,中国,东北,办公用-美术-10002569,办公用品,美术,"Stanley 画布, 金属",946.96,5,0.2,260.26
2334,CN-202023-3566090,2024-08-19,2024-08-19,当日,徐岱-11875,徐岱,公司,富拉尔基区,黑龙江,中国,东北,办公用-用品-10003240,办公用品,用品,"Kleencut 尺子, 蓝色",442.96,7,0.0,74.48
2335,CN-202023-1246652,2024-06-25,2024-07-01,标准级,钟立-16720,钟立,消费者,常州,江苏,中国,华东,技术-电话-10000751,技术,电话,"三星 信号增强器, 混合尺寸",1561.728,4,0.4,-598.752
2336,CN-202023-1246652,2024-06-25,2024-07-01,标准级,钟立-16720,钟立,消费者,常州,江苏,中国,华东,技术-配件-10000976,技术,配件,"SanDisk 鼠标, 耐用",647.136,6,0.4,32.256
2344,CN-202023-2052338,2024-12-09,2024-12-12,一级,潘丽-16240,潘丽美,公司,义马,河南,中国,中南,办公用-装订-10003764,办公用品,装订机,"Acco 装订机盖, 回收",127.68,2,0.0,62.44
2345,CN-202023-2052338,2024-12-09,2024-12-12,一级,潘丽-16240,潘丽美,公司,义马,河南,中国,中南,办公用-信封-10004848,办公用品,信封,"Cameo 搭扣信封, 回收",116.34,3,0.0,0.84
2355,US-202023-3924364,2024-12-30,2025-01-04,标准级,韦绅-20005,韦绅,消费者,凤城,辽宁,中国,东北,技术-配件-10000783,技术,配件,"罗技 键盘, 回收",393.456,2,0.4,-98.504
2356,US-202023-3924364,2024-12-30,2025-01-04,标准级,韦绅-20005,韦绅,消费者,凤城,辽宁,中国,东北,办公用-用品-10002100,办公用品,用品,"Fiskars 修剪器, 工业",491.904,4,0.4,-287.056
2357,US-202023-3924364,2024-12-30,2025-01-04,标准级,韦绅-20005,韦绅,消费者,凤城,辽宁,中国,东北,办公用-用品-10003917,办公用品,用品,"Elite 剪刀, 锯齿状",107.688,2,0.4,-26.992
2358,CN-202023-2098822,2024-09-08,2024-09-11,一级,邱升-20080,邱升,消费者,浯溪,湖南,中国,中南,办公用-美术-10001165,办公用品,美术,"Sanford 铅笔刀, 混合尺寸",216.608,2,0.2,-37.912
2359,CN-202023-2098822,2024-09-08,2024-09-11,一级,邱升-20080,邱升,消费者,浯溪,湖南,中国,中南,办公用-装订-10001901,办公用品,装订机,"Acco 孔加固材料, 回收",98.28,3,0.0,1.68
2360,CN-202023-2062805,2024-02-04,2024-02-06,一级,葛彩-10660,葛彩,消费者,邯郸,河北,中国,华北,家具-桌子-10000761,家具,桌子,"Barricks 培训桌, 组装",2238.39,2,0.25,29.75
2361,CN-202023-2062805,2024-02-04,2024-02-06,一级,葛彩-10660,葛彩,消费者,邯郸,河北,中国,华北,办公用-收纳-10000103,办公用品,收纳具,"Tenex 文件夹, 蓝色",325.08,3,0.0,68.04
2362,CN-202023-2062805,2024-02-04,2024-02-06,一级,葛彩-10660,葛彩,消费者,邯郸,河北,中国,华北,技术-配件-10002207,技术,配件,"Enermax 键区, 实惠",1070.16,4,0.0,21.28
2363,CN-202023-2062805,2024-02-04,2024-02-06,一级,葛彩-10660,葛彩,消费者,邯郸,河北,中国,华北,技术-电话-10002235,技术,电话,"诺基亚 音频基座, 混合尺寸",1582.84,2,0.0,680.4
2364,CN-202023-5386927,2024-05-11,2024-05-16,二级,洪毅-12490,洪毅,公司,阳江,广东,中国,中南,家具-书架-10001519,家具,书架,"Safco 柜, 白色",3998.4,5,0.0,399.7
2365,CN-202023-5386927,2024-05-11,2024-05-16,二级,洪毅-12490,洪毅,公司,阳江,广东,中国,中南,办公用-系固-10002020,办公用品,系固件,"Advantus 橡皮筋, 金属",233.94,3,0.0,6.72
2366,CN-202023-5386927,2024-05-11,2024-05-16,二级,洪毅-12490,洪毅,公司,阳江,广东,中国,中南,办公用-装订-10002870,办公用品,装订机,"Ibico 标签, 回收",86.52,2,0.0,22.4
2368,CN-202023-5586841,2024-12-02,2024-12-08,标准级,彭虹-13870,彭虹,消费者,北京,北京,中国,华北,办公用-装订-10001898,办公用品,装订机,"Wilson Jones 孔加固材料, 透明",148.96,8,0.0,59.36
2370,CN-202023-4427946,2024-09-14,2024-09-18,二级,陶莞-13300,陶莞颖,公司,天津,天津,中国,华北,办公用-美术-10004476,办公用品,美术,"BIC 速写本, 混合尺寸",483.84,2,0.0,96.6
2371,CN-202023-5569894,2024-12-16,2024-12-21,标准级,贾丹-11920,贾丹,消费者,敦化,吉林,中国,东北,家具-桌子-10001778,家具,桌子,"Lesro 会议桌, 白色",3009.195,1,0.25,120.295
2372,CN-202023-4985754,2024-09-30,2024-10-04,标准级,郝立-16570,郝立勤,消费者,合肥,安徽,中国,华东,办公用-美术-10003735,办公用品,美术,"Binney & Smith 速写本, 蓝色",1210.496,7,0.2,438.256
2393,CN-202023-5264054,2024-10-26,2024-11-02,标准级,邓康-15430,邓康,消费者,梨树,吉林,中国,东北,办公用-标签-10003382,办公用品,标签,"Novimex 文件夹标签, 耐用",40.32,1,0.0,5.18
2404,CN-202023-5334809,2024-04-23,2024-04-29,标准级,廖珊-19870,廖珊,小型企业,天津,天津,中国,华北,技术-复印-10000302,技术,复印机,"Hewlett 个人复印机, 每套两件",1346.52,2,0.0,592.2
2412,CN-202023-1151037,2024-12-21,2024-12-24,一级,常宣-20800,常宣,消费者,南宁,广西,中国,中南,办公用-器具-10002567,办公用品,器具,"Hoover 烤面包机, 黑色",1550.64,4,0.0,744.24
2413,CN-202023-1151037,2024-12-21,2024-12-24,一级,常宣-20800,常宣,消费者,南宁,广西,中国,中南,办公用-信封-10004840,办公用品,信封,"GlobeWeis 搭扣信封, 银色",114.8,2,0.0,44.52
2414,CN-202023-2468928,2024-03-28,2024-03-31,一级,吕兰-15700,吕兰,消费者,安阳,河南,中国,中南,办公用-收纳-10000198,办公用品,收纳具,"Rogers 盒, 工业",684.6,6,0.0,191.52
2415,CN-202023-4644475,2024-12-05,2024-12-12,标准级,陶虢-13585,陶虢,公司,鸡西,黑龙江,中国,东北,技术-复印-10004968,技术,复印机,"惠普 墨水, 每套两件",1801.8,3,0.0,53.76
2416,CN-202023-4644475,2024-12-05,2024-12-12,标准级,陶虢-13585,陶虢,公司,鸡西,黑龙江,中国,东北,家具-书架-10003676,家具,书架,"Dania 墙角架, 传统",2848.3,5,0.0,483.7
2417,US-202023-2204927,2024-07-17,2024-07-22,标准级,王丹-12010,王丹,消费者,天津,天津,中国,华北,办公用-纸张-10000328,办公用品,纸张,"SanDisk 计划信息表, 每包 12 个",260.96,2,0.0,12.88
2418,US-202023-2204927,2024-07-17,2024-07-22,标准级,王丹-12010,王丹,消费者,天津,天津,中国,华北,技术-配件-10001091,技术,配件,"Memorex 记忆卡, 实惠",477.26,1,0.0,9.52
2420,US-202023-3266914,2024-06-09,2024-06-12,一级,涂安-10285,涂安,公司,沈阳,辽宁,中国,东北,办公用-用品-10000855,办公用品,用品,"Fiskars 剪刀, 钢",126.336,2,0.4,-59.024
2421,US-202023-3266914,2024-06-09,2024-06-12,一级,涂安-10285,涂安,公司,沈阳,辽宁,中国,东北,办公用-器具-10004864,办公用品,器具,"Hoover 炉灶, 红色",1591.716,1,0.4,-663.264
2422,US-202023-3266914,2024-06-09,2024-06-12,一级,涂安-10285,涂安,公司,沈阳,辽宁,中国,东北,办公用-用品-10000347,办公用品,用品,"Stiletto 尺子, 锯齿状",129.696,4,0.4,-54.544
2423,US-202023-3266914,2024-06-09,2024-06-12,一级,涂安-10285,涂安,公司,沈阳,辽宁,中国,东北,办公用-纸张-10003968,办公用品,纸张,"SanDisk 备忘录便条, 优质",475.44,6,0.0,23.52
2428,US-202023-3139690,2024-08-28,2024-09-01,二级,武明-18385,武明媚,消费者,抚顺,辽宁,中国,东北,家具-用具-10000812,家具,用具,"Advantus 分层置放架, 耐用",196.56,3,0.4,-29.82
